masp;admissao;nome_servidor;cpf;dt_nasc;situacao_funcional;sigla;setor;carreira;categoria_profissional;nivel;grau;dt_admissao;data_inicio;data_fim_prevista
13183587;3;Kauã Pinto;04482548006;27/11/1990;CONTRATO TEMPORARIO;DIEST;(DESAT.)GERENCIA DE TECNOLOGIA E GESTAO DA INFORMACAO;TOS;TECNICO EM INFORMATICA;II;A;01/12/2021;01/12/2021 00:00;30/06/2023 00:00
15067093;1;Rafaela Gomes;04482548007;28/11/1990;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE DIAGNOSTICO POR IMAGEM;TOS;TECNICO EM RADIOLOGIA;II;A;15/01/2022;15/01/2022 00:00;14/01/2023 00:00
14882344;1;Luiza Souza;04482548008;29/11/1990;CONTRATO TEMPORARIO;HAC;NA;MEDRE;MEDICO;I;A;NA;01/03/2022 00:00;28/02/2023 00:00
14934178;1;Clara Ferreira;04482548009;30/11/1990;CONTRATO TEMPORARIO;HJK;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
14667679;1;Lavinia Ferreira;04482548010;01/12/1990;CONTRATO TEMPORARIO;HJK;COORDENACAO DE ASSISTENCIA FARMACEUTICA;AGAS;FARMACEUTICO;III;A;22/02/2022;22/02/2022 00:00;21/02/2023 00:00
14813182;3;Livia Melo;04482548011;02/12/1990;CONTRATO TEMPORARIO;HAC;COORDENACAO DO AMBULATORIO;MED;MEDICO NEUROLOGISTA;III;A;23/02/2022;23/02/2022 00:00;22/02/2023 00:00
14813182;2;Rafael Almeida;04482548012;03/12/1990;CONTRATO TEMPORARIO;HJK;COORDENACAO MEDICA DA URGENCIA E EMERGENCIA;MED;MEDICO NEUROLOGISTA;III;A;14/06/2022;14/06/2022 00:00;13/06/2023 00:00
15072200;1;Antônio Oliveira;04482548013;04/12/1990;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;02/02/2022;02/02/2022 00:00;01/02/2023 00:00
14834766;1;Matilde Martins;04482548014;05/12/1990;CONTRATO TEMPORARIO;HJK;COORDENACAO DE INTERNACAO - ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;07/03/2022;07/03/2022 00:00;06/03/2023 00:00
14895379;2;Douglas Dias;04482548015;06/12/1990;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DAS UNIDADES DE INTERNACAO CIRURGICA;PENF;ENFERMEIRO;IV;A;03/02/2022;03/02/2022 00:00;02/02/2023 00:00
14895379;1;Luan Rodrigues;04482548016;07/12/1990;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;PENF;ENFERMEIRO;IV;A;04/07/2022;04/07/2022 00:00;03/07/2023 00:00
14568190;2;Otávio Barros;04482548017;08/12/1990;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES CRITICAS;PENF;ENFERMEIRO;IV;A;02/07/2022;02/07/2022 00:00;01/07/2023 00:00
14568190;1;Renan Araujo;04482548018;09/12/1990;CONTRATO TEMPORARIO;HJK;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA ADULTO;PENF;ENFERMEIRO;IV;A;05/02/2022;05/02/2022 00:00;04/02/2023 00:00
15276074;1;Cauã Souza;04482548019;10/12/1990;CONTRATO TEMPORARIO;HJK;COORDENACAO DE INTERNACAO - ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;06/07/2022;06/07/2022 00:00;05/07/2023 00:00
14716260;1;Leila Ferreira;04482548020;11/12/1990;CONTRATO TEMPORARIO;CEPAI;COORDENACAO DE ASSISTENCIA FARMACEUTICA;PENF;TECNICO DE ENFERMAGEM;II;A;01/02/2022;02/02/2022 00:00;01/02/2023 00:00
14340004;1;Murilo Costa;04482548021;12/12/1990;CONTRATO TEMPORARIO;HJK;COORDENACAO DE INTERNACAO - ADULTO;PENF;ENFERMEIRO;IV;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14884217;2;Felipe Carvalho;04482548022;13/12/1990;CONTRATO TEMPORARIO;HJK;NA;MED;MEDICO CLINICO;III;A;NA;06/07/2022 00:00;05/07/2023 00:00
14710115;5;Erick Rodrigues;04482548023;14/12/1990;CONTRATO TEMPORARIO;HAC;COORDENACAO DO AMBULATORIO;MED;MEDICO CLINICO;III;A;10/03/2022;10/03/2022 00:00;09/03/2023 00:00
14615124;3;Evelyn Castro;04482548024;15/12/1990;CONTRATO TEMPORARIO;HJK;COORDENACAO DA MATERNIDADE;MED;MEDICO GINECOLOGISTA;III;A;08/02/2022;09/02/2022 00:00;08/02/2023 00:00
14679476;1;Martim Gomes;04482548025;16/12/1990;CONTRATO TEMPORARIO;HJK;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA ADULTO;PENF;ENFERMEIRO;IV;A;02/02/2022;02/02/2022 00:00;01/02/2023 00:00
14667661;3;Enzo Goncalves;04482548026;17/12/1990;CONTRATO TEMPORARIO;DPGF;(DESAT.)COORDENACAO DE PLANEJAMENTO E CONTROLE ORCAMENTARIO;TOS;AUXILIAR ADMINISTRATIVO;I;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14581185;2;Carlos Ferreira;04482548027;18/12/1990;CONTRATO TEMPORARIO;HAC;COORDENACAO DE ASSISTENCIA FARMACEUTICA;TOS;AUXILIAR ADMINISTRATIVO;I;A;07/02/2022;07/02/2022 00:00;06/02/2023 00:00
15072754;1;Vitória Barbosa;04482548028;19/12/1990;CONTRATO TEMPORARIO;HRJP;COORDENACAO DA MATERNIDADE;PENF;TECNICO DE ENFERMAGEM;II;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14052146;2;Luiz Oliveira;04482548029;20/12/1990;CONTRATO TEMPORARIO;MOV;COORDENACAO DA GINECOLOGIA E OBSTETRICIA;PENF;ENFERMEIRO;IV;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14052146;1;Isabella Rocha;04482548030;21/12/1990;CONTRATO TEMPORARIO;MOV;COORDENACAO DA GINECOLOGIA E OBSTETRICIA;PENF;ENFERMEIRO;IV;A;09/05/2022;09/05/2022 00:00;08/05/2023 00:00
14897680;2;Rafael Pinto;04482548031;22/12/1990;CONTRATO TEMPORARIO;HRJP;COORDENACAO DAS UNIDADES CRITICAS;PENF;TECNICO DE ENFERMAGEM;II;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14902324;2;Beatriz Azevedo;04482548032;23/12/1990;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES DE INTERNACAO;PENF;ENFERMEIRO;IV;A;03/11/2022;03/11/2022 00:00;02/11/2023 00:00
15293772;1;Samuel Barros;04482548033;24/12/1990;CONTRATO TEMPORARIO;HJK;COORDENACAO MEDICA DA URGENCIA E EMERGENCIA;PENF;TECNICO DE ENFERMAGEM;II;A;06/07/2022;06/07/2022 00:00;05/07/2023 00:00
15115637;1;Douglas Goncalves;04482548034;25/12/1990;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14562623;2;Luana Martins;04482548035;26/12/1990;CONTRATO TEMPORARIO;DPGF;(DESAT.)GERENCIA DE INFRAESTRUTURA PREDIAL;AGAS;ENGENHEIRO;I;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14146906;3;Leonardo Gomes;04482548036;27/12/1990;CONTRATO TEMPORARIO;MOV;COORDENACAO DA GINECOLOGIA E OBSTETRICIA;MED;MEDICO GINECOLOGISTA;III;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14557565;1;Mateus Rodrigues;04482548037;28/12/1990;CONTRATO TEMPORARIO;HMAL;COORDENACAO DAS UNIDADES DE INTERNACAO PEDIATRICA;PENF;TECNICO DE ENFERMAGEM;II;A;11/02/2022;11/02/2022 00:00;10/02/2023 00:00
12533345;4;Matilde Fernandes;04482548038;29/12/1990;CONTRATO TEMPORARIO;HCM;COORDENACAO DAS UNIDADES DE INTERNACAO;AGAS;PSICOLOGO;I;A;13/04/2021;13/04/2021 00:00;12/04/2023 00:00
14874374;2;Nicolash Rodrigues;04482548039;30/12/1990;CONTRATO TEMPORARIO;HJK;COORDENACAO MEDICA DA TERAPIA INTENSIVA NEONATAL;MED;MEDICO PEDIATRA;III;A;02/05/2021;02/05/2021 00:00;01/05/2023 00:00
14895346;3;Clara Souza;04482548040;31/12/1990;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DO BLOCO CIRURGICO;MED;MEDICO ANESTESIOLOGISTA;III;A;10/02/2022;10/02/2022 00:00;09/02/2023 00:00
13904982;5;Enzo Araujo;04482548041;01/01/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO CLINICO;III;A;20/02/2022;20/02/2022 00:00;19/02/2023 00:00
14355689;2;Livia Alves;04482548042;02/01/1991;CONTRATO TEMPORARIO;HAC;COORDENACAO DA EQUIPE MULTIDISCIPLINAR;AGAS;TERAPEUTA OCUPACIONAL;I;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14946891;2;Joao Martins;04482548043;03/01/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DAS UNIDADES DE INTERNACAO ADULTO;AGAS;FISIOTERAPEUTA RESPIRATORIA;III;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14723019;1;Julieta Ferreira;04482548044;04/01/1991;CONTRATO TEMPORARIO;HJK;COORDENACAO CIRURGICA;MED;MEDICO ANESTESIOLOGISTA;III;A;10/01/2019;01/02/2021 00:00;31/01/2023 00:00
13202338;2;Davi Araujo;04482548045;05/01/1991;CONTRATO TEMPORARIO;HAC;GERENCIA DE GESTAO DE PESSOAS;TOS;AUXILIAR ADMINISTRATIVO;I;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14896393;2;Leila Costa;04482548046;06/01/1991;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DA UNIDADE DE CLINICA MEDICA;PENF;ENFERMEIRO;IV;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14934186;1;Júlia Sousa;04482548047;07/01/1991;CONTRATO TEMPORARIO;HJK;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
14880488;1;Isabela Cunha;04482548048;08/01/1991;CONTRATO TEMPORARIO;MOV;NA;MEDRE;MEDICO;I;A;NA;01/03/2020 00:00;28/02/2023 00:00
13894084;2;Beatrice Carvalho;04482548049;09/01/1991;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DE ASSISTENCIA FARMACEUTICA;AGAS;FARMACEUTICO;III;A;24/11/2020;01/07/2022 00:00;30/06/2023 00:00
15115322;1;Victor Ferreira;04482548050;10/01/1991;CONTRATO TEMPORARIO;HMAL;NA;PENF;TECNICO DE ENFERMAGEM;II;A;NA;02/02/2022 00:00;01/02/2023 00:00
14887806;1;Murilo Pereira;04482548051;11/01/1991;CONTRATO TEMPORARIO;HGB-JA;NA;MEDRE;MEDICO;I;A;NA;30/03/2020 00:00;29/03/2023 00:00
15062060;1;Lara Souza;04482548052;12/01/1991;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES CRITICAS;MED;MEDICO GENERALISTA;III;A;13/06/2022;13/06/2022 00:00;12/06/2023 00:00
14944870;2;Emily Martins;04482548053;13/01/1991;CONTRATO TEMPORARIO;HIJPII;COORDENACAO DE URGENCIA E EMERGENCIA PEDIATRICA;MED;MEDICO GENERALISTA;I;A;02/07/2022;02/07/2022 00:00;28/12/2022 00:00
14944870;1;Guilherme Martins;04482548054;14/01/1991;CONTRATO TEMPORARIO;HIJPII;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
14925655;1;José Melo;04482548055;15/01/1991;CONTRATO TEMPORARIO;MOV;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
13886908;4;Ana Rocha;04482548056;16/01/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DAS UNIDADES DE INTERNACAO PEDIATRICA;MED;MEDICO;III;A;22/02/2022;22/02/2022 00:00;21/02/2023 00:00
15119480;1;Otávio Goncalves;04482548057;17/01/1991;CONTRATO TEMPORARIO;CHPB;NA;MEDRE;MEDICO;I;A;NA;01/03/2022 00:00;28/02/2023 00:00
15350119;1;Erick Almeida;04482548058;18/01/1991;CONTRATO TEMPORARIO;HJK;COORDENACAO DA MATERNIDADE;PENF;ENFERMEIRO;IV;A;07/11/2022;07/11/2022 00:00;06/11/2023 00:00
14650014;2;Laura Lima;04482548059;19/01/1991;CONTRATO TEMPORARIO;HJK;COORDENACAO DO LABORATORIO;TOS;TECNICO EM PATOLOGIA CLINICA;II;A;07/11/2022;07/11/2022 00:00;06/11/2023 00:00
14889588;5;Cauã Alves;04482548060;20/01/1991;CONTRATO TEMPORARIO;HJK;COORDENACAO DE ASSISTENCIA FARMACEUTICA;PENF;TECNICO DE ENFERMAGEM;II;A;21/03/2022;21/03/2022 00:00;20/03/2023 00:00
14889588;4;Gabriela Barros;04482548061;21/01/1991;CONTRATO TEMPORARIO;HJK;COORDENACAO MEDICA DA URGENCIA E EMERGENCIA;PENF;TECNICO DE ENFERMAGEM;II;A;05/02/2022;05/02/2022 00:00;04/02/2023 00:00
14937825;1;Isabela Ribeiro;04482548062;22/01/1991;CONTRATO TEMPORARIO;JXXIII;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
14937825;9;Thiago Carvalho;04482548063;23/01/1991;NA;HJXXIII;COORDENACAO DAS UNIDADES DE INTERNACAO ADULTO;NA;;NA;NA;09/11/2022;NA;NA
14979702;2;Danilo Ferreira;04482548064;24/01/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;PENF;ENFERMEIRO;IV;A;05/02/2022;05/02/2022 00:00;04/02/2023 00:00
14887335;1;Antônio Ribeiro;04482548065;25/01/1991;CONTRATO TEMPORARIO;HRAD;NA;MEDRE;MEDICO;I;A;NA;02/03/2020 00:00;01/03/2023 00:00
14977904;1;André Souza;04482548066;26/01/1991;CONTRATO TEMPORARIO;HRAD;COORDENACAO DA UNIDADE DE PACIENTES EXTERNOS;MED;MEDICO CLINICO;III;A;0000-00-00;03/07/2021 00:00;30/06/2023 00:00
15278393;1;Vitór Goncalves;04482548067;27/01/1991;CONTRATO TEMPORARIO;HIJPII;COORDENACAO DE URGENCIA E EMERGENCIA PEDIATRICA;MED;MEDICO GENERALISTA;I;A;01/07/2022;01/07/2022 00:00;27/12/2022 00:00
15157431;1;Diogo Ferreira;04482548068;28/01/1991;CONTRATO TEMPORARIO;HJK;NA;MEDRE;MEDICO;I;A;NA;14/03/2022 00:00;13/03/2023 00:00
14925986;1;Thaís Martins;04482548069;29/01/1991;CONTRATO TEMPORARIO;HRJP;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
14944888;1;Clara Castro;04482548070;30/01/1991;CONTRATO TEMPORARIO;HIJPII;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
14883979;1;Pedro Pinto;04482548071;31/01/1991;CONTRATO TEMPORARIO;HJK;NA;MEDRE;MEDICO;I;A;NA;01/03/2020 00:00;28/02/2023 00:00
14893291;3;Kauã Rocha;04482548072;01/02/1991;CONTRATO TEMPORARIO;HAC;COORDENACAO DE INTERNACAO - ONCOLOGICA;PENF;TECNICO DE ENFERMAGEM;II;A;07/07/2022;07/07/2022 00:00;06/07/2023 00:00
11342516;4;Julieta Araujo;04482548073;02/02/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE LABORATORIO E AGENCIA TRANSFUSIONAL;TOS;TECNICO EM PATOLOGIA CLINICA;II;A;19/01/2022;19/01/2022 00:00;18/01/2023 00:00
4002143;5;Julieta Pinto;04482548074;03/02/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DO CENTRO DE TRATAMENTO DE QUEIMADOS;PENF;ENFERMEIRO;IV;A;14/03/2022;14/03/2022 00:00;13/03/2023 00:00
14439301;2;Mateus Araujo;04482548075;04/02/1991;CONTRATO TEMPORARIO;HRJP;COORDENACAO DAS UNIDADES CRITICAS;PENF;TECNICO DE ENFERMAGEM;II;A;04/01/2022;04/01/2022 00:00;03/01/2023 00:00
14542377;3;José Alves;04482548076;05/02/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE LABORATORIO E AGENCIA TRANSFUSIONAL;PENF;TECNICO DE ENFERMAGEM;II;A;10/03/2022;10/03/2022 00:00;09/03/2023 00:00
14756415;3;Enzo Cardoso;04482548077;06/02/1991;CONTRATO TEMPORARIO;HRAD;COORDENACAO DA UNIDADE CIRURGICA;MED;MEDICO ANESTESIOLOGISTA;III;A;0000-00-00;18/03/2022 00:00;17/03/2023 00:00
14756415;2;Victor Alves;04482548078;07/02/1991;CONTRATO TEMPORARIO;HRAD;COORDENACAO DA UNIDADE CIRURGICA;MED;MEDICO ANESTESIOLOGISTA;III;A;0000-00-00;06/07/2022 00:00;05/07/2023 00:00
14931075;1;Luis Oliveira;04482548079;08/02/1991;CONTRATO TEMPORARIO;HMAL;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
14229124;3;Kauã Lima;04482548080;09/02/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DO CENTRO DE TRATAMENTO DE QUEIMADOS;PENF;TECNICO DE ENFERMAGEM;II;A;05/03/2022;05/03/2022 00:00;04/03/2023 00:00
14591911;1;Tânia Melo;04482548081;10/02/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE LABORATORIO E AGENCIA TRANSFUSIONAL;PENF;TECNICO DE ENFERMAGEM;II;A;05/03/2022;05/03/2022 00:00;04/03/2023 00:00
15018484;1;Douglas Martins;04482548082;11/02/1991;CONTRATO TEMPORARIO;HIJPII;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA PEDIATRICA;PENF;TECNICO DE ENFERMAGEM;II;A;02/09/2021;02/09/2021 00:00;30/06/2023 00:00
15018484;2;Martim Gomes;04482548083;12/02/1991;NA;HMAL;COORDENACAO DAS UNIDADES DE INTERNACAO CIRURGICA DE RETAGUARDA;NA;;NA;NA;06/11/2022;NA;NA
13899729;2;Daniel Goncalves;04482548084;13/02/1991;CONTRATO TEMPORARIO;HRAD;COORDENACAO DA UNIDADE CIRURGICA;MED;MEDICO ANESTESIOLOGISTA;III;A;0000-00-00;01/02/2022 00:00;31/01/2023 00:00
13371182;4;Tomás Fernandes;04482548085;14/02/1991;CONTRATO TEMPORARIO;HEM;COORDENACAO DA UNIDADE DE PACIENTES EXTERNOS;PENF;ENFERMEIRO;IV;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14679526;2;Samuel Costa;04482548086;15/02/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE LABORATORIO E AGENCIA TRANSFUSIONAL;TOS;TECNICO EM PATOLOGIA CLINICA;II;A;01/07/2022;01/07/2022 00:00;27/12/2022 00:00
14892608;1;Cauã Souza;04482548087;16/02/1991;CONTRATO TEMPORARIO;HRJP;COORDENACAO DAS UNIDADES DE INTERNACAO;PENF;TECNICO DE ENFERMAGEM;II;A;07/09/2022;07/09/2022 00:00;05/03/2023 00:00
15289531;1;Ágatha Rocha;04482548088;17/02/1991;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES DE INTERNACAO;PENF;TECNICO DE ENFERMAGEM;II;A;07/07/2022;07/07/2022 00:00;06/07/2023 00:00
15278633;1;Beatriz Cavalcanti;04482548089;18/02/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE SAUDE E SEGURANCA DO TRABALHADOR;TOS;TECNICO DE SEGURANCA DO TRABALHO;II;A;04/07/2022;04/07/2022 00:00;30/12/2022 00:00
14756431;2;Ana Carvalho;04482548090;19/02/1991;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES DE INTERNACAO;MED;MEDICO INFECTOLOGISTA;III;A;02/06/2022;02/06/2022 00:00;01/06/2023 00:00
13665724;2;Lara Ribeiro;04482548091;20/02/1991;CONTRATO TEMPORARIO;MOV;NA;MED;MEDICO ANESTESIOLOGISTA;III;A;NA;01/07/2022 00:00;27/12/2022 00:00
15286008;1;Rafael Barros;04482548092;21/02/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DO BLOCO CIRURGICO;MED;MEDICO ANESTESIOLOGISTA;III;A;01/07/2022;01/07/2022 00:00;27/12/2022 00:00
14937833;1;Tomás Barbosa;04482548093;22/02/1991;CONTRATO TEMPORARIO;JXXIII;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
14650030;1;Nicolash Barros;04482548094;23/02/1991;CONTRATO TEMPORARIO;DIGEPE;(DESAT.)COORDENACAO DE SAUDE DO TRABALHADOR;TOS;TECNICO DE SEGURANCA DO TRABALHO;II;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14944896;1;Alex Castro;04482548095;24/02/1991;CONTRATO TEMPORARIO;HIJPII;NA;MEDRE;MEDICO;I;A;NA;01/03/2021 00:00;28/02/2023 00:00
14963375;1;Rafaela Martins;04482548096;25/02/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DAS UNIDADES DE INTERNACAO ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;14/05/2021;14/05/2021 00:00;13/05/2023 00:00
13397054;2;Lavinia Cavalcanti;04482548097;26/02/1991;CONTRATO TEMPORARIO;HIJPII;COORDENACAO DE HOTELARIA;TOS;AUXILIAR ADMINISTRATIVO;I;A;02/02/2022;02/02/2022 00:00;01/02/2023 00:00
15017379;1;Kauan Rodrigues;04482548098;27/02/1991;CONTRATO TEMPORARIO;MOV;COORDENACAO DA UNIDADE CIRURGICA;PENF;ENFERMEIRO;IV;A;22/09/2021;22/09/2021 00:00;30/06/2023 00:00
14625065;5;Camila Almeida;04482548099;28/02/1991;CONTRATO TEMPORARIO;HAC;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA ADULTO;MED;MEDICO CLINICO;III;A;04/03/2022;04/03/2022 00:00;03/03/2023 00:00
14625065;4;Diogo Cavalcanti;04482548100;01/03/1991;CONTRATO TEMPORARIO;HAC;COORDENACAO DO AMBULATORIO;MED;MEDICO CLINICO;III;A;08/02/2022;08/02/2022 00:00;07/02/2023 00:00
15072176;1;Renan Araujo;04482548101;02/03/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DAS UNIDADES DE INTERNACAO CIRURGICA;PENF;TECNICO DE ENFERMAGEM;II;A;02/02/2022;02/02/2022 00:00;01/02/2023 00:00
14691521;1;Gabrielle Oliveira;04482548102;03/03/1991;CONTRATO TEMPORARIO;HAC;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;21/09/2018;01/02/2021 00:00;31/01/2023 00:00
14995542;1;Samuel Alves;04482548103;04/03/1991;CONTRATO TEMPORARIO;CSSFA;COORDENACAO TECNICA DE ENFERMAGEM;PENF;ENFERMEIRO;IV;A;0000-00-00;20/08/2021 00:00;30/06/2023 00:00
14892665;1;Vitor Gomes;04482548104;05/03/1991;CONTRATO TEMPORARIO;HRJP;GERENCIA ASSISTENCIAL;PENF;ENFERMEIRO;IV;A;02/07/2022;02/07/2022 00:00;01/07/2023 00:00
15044761;3;Rodrigo Cavalcanti;04482548105;06/03/1991;CONTRATO TEMPORARIO;HJK;COORDENACAO DA MATERNIDADE;PENF;ENFERMEIRO;IV;A;10/02/2022;10/02/2022 00:00;09/02/2023 00:00
15044761;2;Larissa Costa;04482548106;07/03/1991;CONTRATO TEMPORARIO;HJK;NA;PENF;ENFERMEIRO;IV;A;NA;07/07/2022 00:00;06/07/2023 00:00
12870283;2;Júlia Ferreira;04482548107;08/03/1991;CONTRATO TEMPORARIO;AJUR;(DESAT.)PROCURADORIA;AGAS;ADVOGADO;I;A;19/04/2021;19/04/2021 00:00;18/04/2023 00:00
11869435;3;Marcos Carvalho;04482548108;09/03/1991;CONTRATO TEMPORARIO;HJK;COORDENACAO DE INTERNACAO - ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;08/02/2022;08/02/2022 00:00;07/02/2023 00:00
14614143;2;André Ribeiro;04482548109;10/03/1991;CONTRATO TEMPORARIO;HRAD;COORDENACAO DE ASSISTENCIA FARMACEUTICA;TOS;TECNICO EM FARMACIA;II;A;0000-00-00;16/12/2021 00:00;30/06/2023 00:00
15086192;1;Vitória Gomes;04482548110;11/03/1991;CONTRATO TEMPORARIO;HGB-JA;COORDENACAO DA UNIDADE DE URGENCIA E EMERGENCIA;PENF;TECNICO DE ENFERMAGEM;II;A;02/02/2022;02/02/2022 00:00;01/02/2023 00:00
15122351;1;Vitor Silva;04482548111;12/03/1991;CONTRATO TEMPORARIO;HGB-JA;NA;MEDRE;MEDICO;I;A;NA;01/03/2022 00:00;28/02/2023 00:00
14930507;1;Rodrigo Rocha;04482548112;13/03/1991;CONTRATO TEMPORARIO;HEM;NA;MEDRE;MEDICO;I;A;NA;01/03/2020 00:00;28/02/2023 00:00
14661276;3;Giovana Pinto;04482548113;14/03/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE GESTAO DE PESSOAS;TOS;AUXILIAR ADMINISTRATIVO;I;A;29/11/2021;29/11/2021 00:00;30/06/2023 00:00
15092786;1;Sophia Rocha;04482548114;15/03/1991;CONTRATO TEMPORARIO;HAC;COORDENACAO DO LABORATORIO;AGAS;FARMACEUTICO;I;A;07/02/2022;07/02/2022 00:00;06/02/2023 00:00
15204316;1;Miguel Sousa;04482548115;16/03/1991;CONTRATO TEMPORARIO;JXXIII;NA;MEDRE;MEDICO;I;A;NA;01/03/2022 00:00;28/02/2023 00:00
14882666;2;Tomás Carvalho;04482548116;17/03/1991;CONTRATO TEMPORARIO;JXXIII;COORDENACAO DE URGENCIA E EMERGENCIA ADULTO;MED;MEDICO CIRURGIAO GERAL;III;A;03/03/2022;18/02/2022 00:00;17/02/2023 00:00
10899805;4;Vinicius Souza;04482548117;18/03/1991;CONTRATO TEMPORARIO;HEM;COORDENACAO DAS UNIDADES CRITICAS;PENF;ENFERMEIRO;IV;A;04/07/2022;04/07/2022 00:00;03/07/2023 00:00
15198625;1;Giovanna Lima;04482548118;19/03/1991;CONTRATO TEMPORARIO;MOV;COORDENACAO DA UNIDADE CIRURGICA;PENF;ENFERMEIRO;IV;A;18/04/2022;18/04/2022 00:00;17/04/2023 00:00
11840204;2;Leonor Dias;04482548119;20/03/1991;CONTRATO TEMPORARIO;MOV;COORDENACAO DA UNIDADE DE TERAPIA INTENSIVA;AGAS;FISIOTERAPEUTA RESPIRATORIA;III;A;23/06/2022;23/06/2022 00:00;22/06/2023 00:00
14667851;2;Mateus Castro;04482548120;21/03/1991;CONTRATO TEMPORARIO;;(DESAT.)GERENCIA DE PROVIMENTO E ADMINISTRACAO DE PESSOAL;TOS;AUXILIAR ADMINISTRATIVO;I;A;01/02/2022;01/02/2022 00:00;31/01/2023 00:00
14946834;2;Breno Ferreira;04482548121;22/03/1991;CONTRATO TEMPORARIO;HJK;COORDENACAO DE INTERNACAO - ADULTO;PENF;TECNICO DE ENFERMAGEM;II;A;22/04/2022;22/04/2022 00:00;21/04/2023 00:00
